taxpayer_id,afm,sector,income,declarations_last_3y,avg_declaration_amount,days_since_last_audit,sector_risk_score,income_volatility,declared_employees,is_flagged
352,321445686,AGRICULTURE,55413.84,6,31155.55,1739,0.4,0.762,35,0
353,115166955,CONSTRUCTION,67291.73,8,64098.96,1743,0.55,0.44,49,0
354,464880788,CONSTRUCTION,12008.85,8,5679.25,202,0.55,0.728,6,0
355,392228210,TOURISM,24086.77,12,13291.59,951,0.45,0.444,1,0
356,171932257,CONSTRUCTION,100397.5,2,141055.55,401,0.55,0.265,33,0
357,773203607,TECH,13601.21,8,12941.44,726,0.15,0.084,79,0
358,844576763,TECH,60911.76,8,27722.98,929,0.15,0.08,53,0
359,993223947,TECH,44873.05,3,29081.86,1381,0.15,0.13,157,0
360,671566368,FINANCE,76586.6,12,55895.61,84,0.3,0.09,1,0
361,997348290,AGRICULTURE,31050.85,10,34811.34,126,0.4,0.685,2,0
362,305625972,RETAIL,11725.2,7,15013.9,432,0.35,0.152,26,0
363,884583160,CONSTRUCTION,55354.9,0,35427.65,1188,0.55,0.673,17,1
364,077262928,RETAIL,10657.94,10,5378.88,1545,0.35,0.082,6,0
365,282485802,HEALTHCARE,11954.66,5,16240.68,476,0.2,0.687,45,0
366,972510896,AGRICULTURE,33175.06,9,35512.86,1421,0.4,0.493,32,0
367,189553945,HEALTHCARE,36825.03,8,41261.98,1427,0.2,0.825,20,0
368,111055979,CONSTRUCTION,42455.18,8,41585.22,1516,0.55,0.342,7,0
369,426289893,AGRICULTURE,41393.53,11,25382.49,504,0.4,0.681,6,0
370,603566197,HEALTHCARE,30775.52,6,36249.56,661,0.2,0.623,22,0
371,570779491,CONSTRUCTION,13992.22,12,8503.8,534,0.55,0.101,48,0
372,702169870,CONSTRUCTION,61239.29,5,49182.29,1819,0.55,0.46,24,0
373,738233797,TOURISM,94727.46,11,100396.24,891,0.45,0.384,29,0
374,513326901,TECH,60145.36,12,95153.25,1632,0.15,0.178,124,0
375,742086002,TOURISM,9949.06,12,8248.34,860,0.45,0.246,24,0
376,447968824,TECH,5114.01,10,1702.87,614,0.15,0.71,20,0
377,848741520,TOURISM,34222.73,10,24153.85,167,0.45,0.408,40,0
378,806174738,FINANCE,99011.79,7,164059.44,765,0.3,0.829,43,0
379,449985647,CONSTRUCTION,41360.86,9,11440.91,582,0.55,0.44,32,0
380,556059233,CONSTRUCTION,33513.13,11,32796.44,868,0.55,0.303,45,0
381,306831292,TOURISM,85720.92,5,65737.53,220,0.45,0.386,48,0
382,067151525,TOURISM,34859.47,1,34342.53,394,0.45,0.766,39,0
383,008781329,FINANCE,100902.66,8,40343.71,1500,0.3,0.358,7,0
384,279840582,TOURISM,53972.81,1,38940.89,1704,0.45,0.14,34,0
385,989892085,HEALTHCARE,49192.55,9,64200.59,1249,0.2,0.822,33,0
386,316307335,TOURISM,50387.64,5,28818.42,1633,0.45,0.316,50,0
387,253769848,TOURISM,43925.88,7,18735.76,1281,0.45,0.725,4,0
388,207101563,CONSTRUCTION,69516.72,10,38997.5,533,0.55,0.737,3,0
389,764493229,CONSTRUCTION,18411.06,0,11463.04,1293,0.55,0.669,22,1
390,931049880,FINANCE,82152.7,7,71739.59,1690,0.3,0.297,12,0
391,366159282,HEALTHCARE,26750.24,6,18888.24,412,0.2,0.752,8,0
392,169917554,CONSTRUCTION,41478.41,8,46327.57,331,0.55,0.343,24,0
393,300105899,FINANCE,94758.39,8,86413.96,221,0.3,0.345,4,0
394,249415613,AGRICULTURE,82416.01,4,97505.86,1648,0.4,0.255,14,0
395,875656191,RETAIL,75300.23,6,28197.18,403,0.35,0.5,28,0
396,401272419,FINANCE,92814.99,9,83712.5,603,0.3,0.568,45,0
397,381745498,FINANCE,85002.65,0,38680.23,310,0.3,0.457,43,0
398,832186733,AGRICULTURE,35409.98,7,33651.74,730,0.4,0.402,28,0
399,004516559,AGRICULTURE,22068.93,6,19890.6,1400,0.4,0.471,28,0
400,350214217,TECH,31774.31,10,34881.79,1109,0.15,0.661,38,0
401,722428234,CONSTRUCTION,73634.25,9,74413.82,1757,0.55,0.468,14,0
402,230253007,RETAIL,43992.79,10,27895.93,116,0.35,0.776,7,0
403,405137488,CONSTRUCTION,47217.39,8,45671.21,1310,0.55,0.845,17,1
404,252944930,HEALTHCARE,66308.88,12,59257.59,1082,0.2,0.06,22,0
405,153282332,TOURISM,36024.42,2,16333.32,1628,0.45,0.209,50,0
406,264560980,FINANCE,108283.95,11,98241.87,220,0.3,0.837,48,0
407,470402274,HEALTHCARE,32092.51,1,25004.49,130,0.2,0.229,50,0
408,295536315,TOURISM,57417.21,0,70635.77,1710,0.45,0.649,14,1
409,857726033,AGRICULTURE,53271.98,3,25614.21,933,0.4,0.809,14,0
410,990670231,CONSTRUCTION,64330.92,0,16265.4,866,0.55,0.205,36,0
411,162296522,HEALTHCARE,45865.18,8,32547.36,202,0.2,0.063,15,0
412,133418129,TECH,61588.78,8,5261.49,1482,0.15,0.384,189,0
413,253613818,TECH,33047.12,12,11697.04,1109,0.15,0.818,14,0
414,090933207,RETAIL,14584.86,6,11198.44,1022,0.35,0.721,29,0
415,285916915,AGRICULTURE,32370.03,7,29562.12,436,0.4,0.119,38,0
416,667580827,TOURISM,20177.29,9,7315.54,188,0.45,0.063,0,0
417,931589365,CONSTRUCTION,50203.21,9,56470.88,1589,0.55,0.681,49,0
418,325744338,HEALTHCARE,38461.99,8,44360.29,828,0.2,0.467,34,0
419,939911968,FINANCE,30658.52,3,28240.95,515,0.3,0.654,48,0
420,648872067,AGRICULTURE,332.69,1,366.63,1764,0.4,0.773,31,0
421,826954900,TOURISM,71481.16,3,35383.94,1150,0.45,0.275,32,0
422,924463302,TECH,50996.35,3,40475.19,1073,0.15,0.77,26,0
423,274033921,TOURISM,611.21,12,604.2,1189,0.45,0.323,36,0
424,840051563,CONSTRUCTION,54904.54,9,53088.68,1776,0.55,0.589,49,0
425,920133034,TOURISM,47461.02,3,45166.52,2,0.45,0.237,38,0
426,243256509,CONSTRUCTION,60774.89,5,69465.03,1436,0.55,0.81,35,0
427,556990336,RETAIL,38878.65,11,21799.26,1365,0.35,0.285,49,0
428,797564327,FINANCE,67030.66,1,67781.66,1305,0.3,0.323,19,0
429,320611217,CONSTRUCTION,59916.24,9,79081.98,1224,0.55,0.818,3,0
430,843372417,AGRICULTURE,87301.11,7,72365.69,1175,0.4,0.387,22,0
431,171642074,RETAIL,15675.74,7,9132.61,1126,0.35,0.18,26,0
432,425108165,CONSTRUCTION,66745.37,1,52561.29,1374,0.55,0.418,30,1
433,747753162,AGRICULTURE,16285.23,7,12914.12,157,0.4,0.104,25,0
434,995515403,AGRICULTURE,70782.71,7,47220.63,87,0.4,0.395,24,0
435,366680289,FINANCE,108318.41,2,68320.48,1807,0.3,0.398,18,0
436,175595839,RETAIL,12610.57,12,13216.62,750,0.35,0.304,23,0
437,462956723,AGRICULTURE,56938.77,5,40123.51,901,0.4,0.063,23,0
438,449374790,TECH,23001.19,10,18147.16,603,0.15,0.226,106,0
439,849169715,AGRICULTURE,0,11,0,1459,0.4,0.394,35,0
440,480633518,HEALTHCARE,37558.22,11,19225.64,1710,0.2,0.165,35,0
441,093676617,HEALTHCARE,61079.95,4,63332.25,959,0.2,0.694,35,0
442,902001450,HEALTHCARE,61185.49,0,71911.22,340,0.2,0.232,7,0
443,090372247,TECH,56881.98,4,29246.67,608,0.15,0.728,79,0
444,058082300,CONSTRUCTION,30148.46,3,39803.59,109,0.55,0.332,37,0
445,555642260,HEALTHCARE,11843.54,10,10517.55,1029,0.2,0.278,12,0
446,011908047,FINANCE,73966.14,7,49607.44,1655,0.3,0.347,38,0
447,848882581,TOURISM,42656.62,12,23405.16,1314,0.45,0.085,5,0
448,811416895,CONSTRUCTION,45945.5,10,32050.41,1351,0.55,0.573,29,0
449,515529742,TECH,47724.92,7,23714.59,388,0.15,0.746,59,0
450,368287808,TOURISM,22976.54,1,23320.6,1319,0.45,0.533,2,0
451,205291775,AGRICULTURE,89341.15,7,55239.32,51,0.4,0.448,37,0
452,843112409,AGRICULTURE,69138.02,9,59629.84,294,0.4,0.448,45,0
453,436689957,AGRICULTURE,35327.0,8,8546.11,1522,0.4,0.736,42,0
454,164219634,TECH,42495.68,5,39878.16,465,0.15,0.311,65,0
455,986078638,HEALTHCARE,40810.8,0,28125.84,1385,0.2,0.584,28,0
456,268248375,FINANCE,97547.66,5,90220.86,982,0.3,0.621,43,0
457,351957300,TECH,24956.05,1,24460.12,1771,0.15,0.565,74,0
458,311450645,TOURISM,19593.46,5,16670.74,271,0.45,0.273,14,0
459,240138598,CONSTRUCTION,53988.51,9,67802.85,1473,0.55,0.779,26,0
460,085228248,HEALTHCARE,82717.62,6,42189.97,1080,0.2,0.768,18,0
461,982599551,HEALTHCARE,33141.42,3,43537.92,291,0.2,0.229,10,0
462,000679471,TECH,64244.32,0,46945.44,770,0.15,0.468,70,0
463,162820556,TOURISM,0,2,0,71,0.45,0.711,6,0
464,970970492,RETAIL,70049.36,9,74813.75,1343,0.35,0.054,44,0
465,999752547,CONSTRUCTION,85602.88,12,96558.81,673,0.55,0.38,42,0
466,447251212,AGRICULTURE,73645.96,3,69127.68,745,0.4,0.547,37,0
467,907019430,TECH,20719.28,12,14601.27,740,0.15,0.61,83,0
468,513612403,RETAIL,23364.64,7,12361.72,172,0.35,0.37,17,0
469,091760240,HEALTHCARE,50161.16,2,38606.31,962,0.2,0.569,33,0
470,795529910,CONSTRUCTION,38088.99,11,22700.33,661,0.55,0.665,35,0
471,083238782,TECH,50686.92,9,33080.54,137,0.15,0.389,111,0
472,704764003,FINANCE,60842.35,10,66921.47,606,0.3,0.076,3,0
473,244337495,FINANCE,73553.57,0,50937.73,769,0.3,0.071,9,0
474,470724625,HEALTHCARE,129.98,6,101.24,1036,0.2,0.182,14,0
475,055067282,TOURISM,21650.5,8,12806.87,1157,0.45,0.392,50,0
476,998627702,CONSTRUCTION,21747.47,5,22508.05,351,0.55,0.202,13,0
477,282313197,TOURISM,0,8,0,1572,0.45,0.745,37,0
478,533517496,TOURISM,10978.03,2,5021.36,492,0.45,0.1,40,0
479,471439516,AGRICULTURE,38059.1,4,41340.81,1288,0.4,0.394,6,0
480,772313336,TECH,27836.83,4,14464.22,1579,0.15,0.054,63,0
481,671153957,TECH,41345.85,10,41541.22,650,0.15,0.394,78,0
482,462907095,CONSTRUCTION,25412.86,3,1484.47,525,0.55,0.767,4,0
483,263540570,FINANCE,121244.73,2,111631.75,976,0.3,0.303,41,0
484,938457159,TECH,37668.61,12,8068.92,508,0.15,0.379,44,0
485,504616171,HEALTHCARE,46747.6,9,15967.3,163,0.2,0.714,37,0
486,856306906,CONSTRUCTION,65841.58,4,89346.1,1628,0.55,0.822,31,0
487,298874668,AGRICULTURE,64965.11,10,26246.48,172,0.4,0.206,11,0
488,611926339,CONSTRUCTION,26851.29,1,33384.35,273,0.55,0.632,12,1
489,283009463,FINANCE,91747.41,6,107334.16,1339,0.3,0.328,33,0
490,616891490,RETAIL,53795.96,6,39555.89,1193,0.35,0.337,37,0
491,082736365,AGRICULTURE,12841.67,12,8693.4,259,0.4,0.1,1,0
492,958227504,HEALTHCARE,21194.24,9,18056.68,784,0.2,0.332,16,0
493,629988584,RETAIL,25609.43,11,23683.95,1823,0.35,0.355,2,0
494,441686052,TOURISM,54297.86,12,41711.46,732,0.45,0.469,19,0
495,503083892,RETAIL,54700.49,10,34092.63,562,0.35,0.534,47,0
496,154221843,RETAIL,40225.28,11,51007.77,1690,0.35,0.702,0,0
497,874534010,AGRICULTURE,101647.83,3,75624.18,1379,0.4,0.801,0,0
498,573597280,FINANCE,66327.94,4,33653.36,1165,0.3,0.554,3,0
499,251649987,RETAIL,64887.0,4,39296.62,852,0.35,0.705,38,0
500,239858798,RETAIL,59580.01,0,71326.16,151,0.35,0.61,39,0
501,530346867,TECH,71696.97,5,57149.75,653,0.15,0.168,133,0
502,656737292,CONSTRUCTION,92188.71,0,81889.05,1350,0.55,0.056,39,0
503,844142533,HEALTHCARE,0,6,0,146,0.2,0.849,8,0
504,877578735,HEALTHCARE,60140.59,8,49384.42,1746,0.2,0.397,1,0
505,535746206,TOURISM,70872.9,4,26661.96,841,0.45,0.7,17,0
506,289800176,HEALTHCARE,29272.72,5,31984.68,1463,0.2,0.528,24,0
507,156307592,TOURISM,53126.13,6,27514.41,1762,0.45,0.393,31,0
508,800027313,RETAIL,61535.72,7,9300.68,958,0.35,0.568,24,0
509,579925234,HEALTHCARE,61883.01,5,64266.26,144,0.2,0.832,20,0
510,369779447,AGRICULTURE,89537.42,1,86447.73,246,0.4,0.532,3,0
511,031827369,AGRICULTURE,65544.85,9,52084.91,332,0.4,0.583,2,0
512,771086694,FINANCE,49134.83,2,10130.25,216,0.3,0.536,6,0
513,278178952,HEALTHCARE,0,11,0,1515,0.2,0.094,35,0
514,451297991,HEALTHCARE,45927.98,9,22066.06,0,0.2,0.56,1,0
515,018110735,AGRICULTURE,0,1,0,795,0.4,0.11,30,0
516,105388349,RETAIL,76354.3,8,27651.9,525,0.35,0.344,7,0
517,156797808,AGRICULTURE,0,7,0,1117,0.4,0.57,38,0
518,723346178,HEALTHCARE,18299.08,2,12797.93,695,0.2,0.607,36,0
519,378641189,TOURISM,68776.42,1,68823.55,114,0.45,0.736,41,0
520,684878638,AGRICULTURE,39446.02,1,40572.53,937,0.4,0.501,12,0
521,513127731,CONSTRUCTION,40780.98,7,48978.87,185,0.55,0.554,34,0
522,361291516,RETAIL,51607.37,8,34297.88,176,0.35,0.337,0,0
523,589130898,CONSTRUCTION,2596.6,4,1065.29,697,0.55,0.119,10,0
524,872483430,FINANCE,105446.45,12,102812.61,206,0.3,0.678,44,0
525,398891399,FINANCE,74501.87,4,37195.4,133,0.3,0.366,31,0
526,437243675,HEALTHCARE,21560.77,7,12090.15,1048,0.2,0.544,31,0
527,897335613,CONSTRUCTION,56770.14,12,71610.96,1639,0.55,0.382,29,0
528,353077218,AGRICULTURE,47898.75,5,37313.81,288,0.4,0.283,4,0
529,848399741,HEALTHCARE,73950.92,4,79404.65,641,0.2,0.744,41,0
530,929783701,CONSTRUCTION,36637.64,11,33549.18,266,0.55,0.201,16,0
531,383331129,CONSTRUCTION,39536.49,1,45148.7,122,0.55,0.721,5,0
532,696624282,HEALTHCARE,68176.31,4,41566.31,1707,0.2,0.254,11,0
533,066712378,CONSTRUCTION,19703.46,7,16201.62,1047,0.55,0.484,15,0
534,454827395,HEALTHCARE,27105.19,3,19621.24,411,0.2,0.5,48,0
535,710829682,RETAIL,9597.28,1,6369.11,849,0.35,0.368,17,0
536,155632525,TOURISM,70198.98,5,78012.43,1223,0.45,0.098,17,0
537,124023814,FINANCE,42130.65,8,32544.86,748,0.3,0.568,32,0
538,731331256,TECH,54915.19,4,15050.82,1266,0.15,0.736,13,0
539,936594557,FINANCE,111450.71,9,83672.59,787,0.3,0.242,50,0
540,398745736,TECH,79845.82,10,82261.18,945,0.15,0.183,131,0
541,101290021,RETAIL,69607.75,8,75149.14,826,0.35,0.275,0,0
542,051093282,TECH,20571.51,3,18632.42,771,0.15,0.364,1,0
543,298135283,TECH,55372.57,8,58248.57,712,0.15,0.337,191,0
544,786796302,CONSTRUCTION,31560.94,11,24642.79,690,0.55,0.305,45,0
545,000468352,CONSTRUCTION,56840.52,8,31726.22,1071,0.55,0.593,25,0
546,335701916,AGRICULTURE,30407.14,10,39479.89,694,0.4,0.094,26,0
547,515270127,RETAIL,57991.62,8,49139.13,1800,0.35,0.599,25,0
548,642495476,RETAIL,57320.24,9,45921.19,1577,0.35,0.39,49,0
549,221325880,HEALTHCARE,57330.1,2,50861.23,1691,0.2,0.289,34,0
550,536612112,FINANCE,68756.94,2,55039.55,1201,0.3,0.639,30,0
551,802298358,CONSTRUCTION,77351.11,9,14857.86,312,0.55,0.452,5,0
552,384288335,HEALTHCARE,43197.02,4,45400.78,251,0.2,0.574,18,0
553,024528592,AGRICULTURE,37487.27,1,9454.78,721,0.4,0.484,49,0
554,194701172,CONSTRUCTION,38625.52,3,42643.01,1449,0.55,0.785,10,0
555,901076237,AGRICULTURE,88876.7,6,38946.95,456,0.4,0.701,5,0
556,674302120,TOURISM,26478.86,1,27138.85,350,0.45,0.224,40,0
557,894832864,FINANCE,63158.33,11,55963.81,895,0.3,0.412,14,0
558,683282331,AGRICULTURE,64433.91,2,48367.26,796,0.4,0.387,1,0
559,335468175,HEALTHCARE,0,6,0,1521,0.2,0.286,37,0
560,668660968,FINANCE,67100.34,9,38474.36,654,0.3,0.494,41,0
561,623388410,AGRICULTURE,16193.31,7,20270.4,759,0.4,0.361,26,0
562,495660356,AGRICULTURE,127352.01,9,71232.38,712,0.4,0.479,0,0
563,781794632,AGRICULTURE,51894.29,8,50752.39,51,0.4,0.173,49,0
564,023756190,AGRICULTURE,35417.8,4,24940.23,1352,0.4,0.378,19,0
565,416749748,RETAIL,52862.54,10,53574.28,1689,0.35,0.374,47,0
566,483182118,FINANCE,61445.45,12,38504.37,1125,0.3,0.234,24,0
567,799634406,FINANCE,101776.16,5,107017.95,65,0.3,0.83,6,0
568,222978309,AGRICULTURE,92628.21,8,86708.43,1148,0.4,0.193,30,0
569,398908553,TOURISM,96516.89,2,111659.33,1392,0.45,0.195,39,0
570,371819624,CONSTRUCTION,7553.23,7,6487.61,67,0.55,0.335,42,0
571,349757445,AGRICULTURE,19770.45,5,16846.58,1448,0.4,0.522,21,0
572,456232179,TECH,78225.77,5,73791.45,1166,0.15,0.496,88,0
573,357161702,TECH,34463.7,0,55169.01,212,0.15,0.713,166,0
574,554697261,TOURISM,87391.29,7,63466.12,285,0.45,0.094,8,0
575,723089612,RETAIL,58419.59,3,58482.28,1265,0.35,0.254,47,0
576,737234238,AGRICULTURE,16708.53,4,16870.09,784,0.4,0.329,49,0
577,376828742,CONSTRUCTION,55164.36,5,65880.62,837,0.55,0.323,16,0
578,918158084,AGRICULTURE,99444.04,4,67582.04,406,0.4,0.434,15,0
579,273872488,TOURISM,27201.45,9,8201.01,1791,0.45,0.27,27,0
580,933753614,HEALTHCARE,58529.49,9,71081.4,302,0.2,0.195,26,0
581,688240919,CONSTRUCTION,56779.63,9,60400.74,1526,0.55,0.539,13,0
582,470348993,FINANCE,114077.71,1,79676.65,347,0.3,0.738,37,0
583,289821744,FINANCE,101788.04,2,50742.29,819,0.3,0.605,39,0
584,211219618,TOURISM,41798.7,8,50600.37,1672,0.45,0.367,13,0
585,718229094,HEALTHCARE,64573.73,0,88174.24,122,0.2,0.108,8,0
586,612247141,RETAIL,23691.67,0,24574.64,997,0.35,0.343,48,0
587,506761461,TECH,31282.95,9,28748.25,1290,0.15,0.657,110,0
588,109898397,TECH,18285.42,11,16347.98,1169,0.15,0.353,54,0
589,130450474,FINANCE,75980.89,2,31504.04,937,0.3,0.224,26,0
590,390071365,AGRICULTURE,37662.8,4,50961.8,389,0.4,0.47,28,0
591,554969447,FINANCE,89434.58,10,37674.81,115,0.3,0.82,6,0
592,595510725,TECH,93808.44,9,76099.7,1447,0.15,0.577,41,0
593,929214762,AGRICULTURE,43812.99,7,55792.17,1734,0.4,0.056,31,0
594,031084617,CONSTRUCTION,8411.49,9,6312.81,1203,0.55,0.2,17,0
595,788858828,RETAIL,30936.78,5,22202.46,1165,0.35,0.52,32,0
596,185081463,TECH,11961.31,6,9030.04,930,0.15,0.766,39,0
597,163392829,RETAIL,45781.07,8,19527.87,1730,0.35,0.062,40,0
598,118038650,TOURISM,70636.73,2,70680.82,548,0.45,0.618,34,0
599,751842381,CONSTRUCTION,61220.3,12,35226.55,776,0.55,0.374,21,0
600,258160223,RETAIL,41885.99,6,32099.31,846,0.35,0.244,48,0
601,495222498,FINANCE,51197.19,10,43564.74,1191,0.3,0.261,3,0
602,859277513,AGRICULTURE,23736.85,9,24122.92,1331,0.4,0.299,9,0
603,972914022,TECH,22082.93,10,9989.05,993,0.15,0.815,39,0
604,355066654,HEALTHCARE,48434.21,1,35668.21,590,0.2,0.693,47,0
605,057113272,TECH,55874.75,1,26882.31,495,0.15,0.666,119,0
606,216844565,FINANCE,85557.05,6,124888.32,336,0.3,0.555,29,0
607,371940207,RETAIL,68980.4,3,84726.28,407,0.35,0.187,23,0
608,164608282,TECH,65590.39,7,86065.35,1016,0.15,0.84,160,0
609,755293276,FINANCE,113474.27,2,129315.77,911,0.3,0.162,25,0
610,084851116,HEALTHCARE,52060.79,0,99670.42,335,0.2,0.818,36,0
611,649420278,TECH,85261.67,6,60096.95,1322,0.15,0.748,198,0
612,531726821,TECH,27380.15,5,21529.91,359,0.15,0.3,138,0
613,201248441,RETAIL,12406.91,11,3658.86,681,0.35,0.377,41,0
614,961890783,HEALTHCARE,78409.53,4,76083.9,618,0.2,0.779,48,0
615,726995191,TECH,37818.5,9,37966.82,1218,0.15,0.714,51,0
616,485804827,CONSTRUCTION,67851.68,5,98545.09,1071,0.55,0.309,48,0
617,091472008,HEALTHCARE,35961.47,3,24088.07,1344,0.2,0.203,37,0
618,105673380,FINANCE,89747.24,5,74707.88,933,0.3,0.232,40,0
619,534353565,HEALTHCARE,35333.61,6,31903.94,1514,0.2,0.427,21,0
620,574044992,TECH,61826.18,1,64419.36,651,0.15,0.244,71,0
621,798041865,HEALTHCARE,51549.51,8,43575.4,1612,0.2,0.207,36,0
622,880012539,HEALTHCARE,14568.27,5,13080.83,1730,0.2,0.394,47,0
623,963604024,TECH,10303.85,2,14816.04,1805,0.15,0.742,29,0
624,528315338,RETAIL,42415.38,7,28728.78,173,0.35,0.524,19,0
625,753495875,TOURISM,35033.89,10,30640.18,66,0.45,0.35,35,0
626,225032467,HEALTHCARE,23991.75,10,20495.04,631,0.2,0.561,25,0
627,226571141,HEALTHCARE,5691.42,7,4342.88,1288,0.2,0.575,47,0
628,426597984,TOURISM,0,11,0,1739,0.45,0.601,29,0
629,114230818,CONSTRUCTION,33722.1,1,31318.64,978,0.55,0.764,6,1
630,034631789,CONSTRUCTION,37450.08,7,10834.23,297,0.55,0.726,49,0
631,699691787,TECH,55619.64,7,59921.77,496,0.15,0.556,109,0
632,832219740,AGRICULTURE,56285.16,7,46792.16,1497,0.4,0.263,12,0
633,590181810,CONSTRUCTION,30983.52,1,24490.61,825,0.55,0.803,15,1
634,812044697,CONSTRUCTION,78187.51,5,51407.57,123,0.55,0.846,20,1
635,654552180,FINANCE,101915.46,10,71529.33,672,0.3,0.544,44,0
636,348718329,TOURISM,40088.81,9,21892.13,694,0.45,0.286,16,0
637,099845276,RETAIL,51661.7,10,41321.96,52,0.35,0.789,44,0
638,274341842,TECH,14090.51,8,7256.8,1449,0.15,0.713,3,0
639,485396831,RETAIL,49410.49,0,52388.47,1624,0.35,0.257,7,0
640,725773063,TOURISM,34885.71,4,32675.48,1264,0.45,0.559,17,0
641,634258797,TOURISM,20060.74,6,22155.5,139,0.45,0.587,2,0
642,782489182,HEALTHCARE,53229.25,10,51145.01,1568,0.2,0.442,9,0
643,420092996,RETAIL,17838.25,5,26020.7,465,0.35,0.622,49,0
644,718815858,AGRICULTURE,23941.1,2,11421.07,1102,0.4,0.055,2,0
645,559165434,AGRICULTURE,39352.54,7,24925.19,1203,0.4,0.609,23,0
646,939112811,TOURISM,41998.65,0,20814.8,1254,0.45,0.714,31,0
647,052063572,TECH,78926.79,12,89755.63,177,0.15,0.237,173,0
648,902177207,AGRICULTURE,61677.54,4,42834.93,64,0.4,0.252,45,0
649,439117228,RETAIL,63140.52,10,33666.53,1512,0.35,0.818,30,0
650,287048595,CONSTRUCTION,49882.82,5,12134.67,245,0.55,0.513,34,0
651,196971687,TOURISM,55145.66,8,64351.46,976,0.45,0.171,50,0
652,476297494,AGRICULTURE,22053.71,12,17785.52,1714,0.4,0.789,7,0
653,027630901,TOURISM,12484.69,6,11637.9,1475,0.45,0.144,5,0
654,231913437,FINANCE,86465.64,5,33251.36,998,0.3,0.231,0,0
655,420986664,RETAIL,65269.47,4,16933.55,838,0.35,0.727,24,0
656,442102090,RETAIL,53543.36,0,41391.9,1013,0.35,0.207,32,0
657,538582406,AGRICULTURE,68887.49,4,67666.21,429,0.4,0.355,5,0
658,352462470,TOURISM,8481.12,9,12546.86,1334,0.45,0.217,33,0
659,383697791,CONSTRUCTION,71142.13,12,66908.85,918,0.55,0.096,21,0
660,089695825,FINANCE,113183.6,2,82217.75,1355,0.3,0.823,8,0
661,253460581,TECH,24981.26,1,21060.83,544,0.15,0.346,147,0
662,753424591,TECH,60841.62,3,37828.4,1482,0.15,0.38,61,0
663,643311459,CONSTRUCTION,77003.29,3,33174.16,1460,0.55,0.354,22,0
664,708395406,CONSTRUCTION,32742.12,10,23669.57,119,0.55,0.664,40,0
665,454830386,CONSTRUCTION,34312.11,9,36411.65,1040,0.55,0.783,47,0
666,840766739,TECH,42881.27,5,22961.99,179,0.15,0.164,31,0
667,361606302,TECH,30455.65,7,43966.84,1120,0.15,0.764,46,0
668,240638346,RETAIL,27544.52,6,20075.0,1770,0.35,0.648,24,0
669,679897644,HEALTHCARE,71505.95,9,67261.88,1715,0.2,0.339,33,0
670,800793762,CONSTRUCTION,49703.87,5,62828.86,564,0.55,0.441,23,0
671,025078537,CONSTRUCTION,40491.53,10,42569.14,148,0.55,0.544,45,0
672,672382781,CONSTRUCTION,34990.12,3,10310.91,667,0.55,0.054,11,0
673,386488788,RETAIL,23610.0,7,22422.45,772,0.35,0.426,19,0
674,657602491,AGRICULTURE,20888.77,12,8984.92,401,0.4,0.455,9,0
675,816640174,CONSTRUCTION,65305.83,0,40001.96,335,0.55,0.343,42,0
676,287833206,TOURISM,0,11,0,84,0.45,0.142,14,0
677,703128691,FINANCE,113551.06,7,15565.95,1441,0.3,0.782,19,0
678,284386322,AGRICULTURE,45114.56,4,43576.03,1013,0.4,0.637,10,0
679,578047994,CONSTRUCTION,108146.96,0,64478.08,1371,0.55,0.329,3,0
680,053268667,TECH,58203.1,2,60845.12,1140,0.15,0.742,113,0
681,476222147,TOURISM,69005.22,11,63174.78,791,0.45,0.603,34,0
682,330677395,AGRICULTURE,80954.08,9,83635.32,733,0.4,0.153,50,0
683,427718551,RETAIL,43233.04,5,55996.22,866,0.35,0.463,8,0
684,456480356,HEALTHCARE,17565.29,7,12833.52,82,0.2,0.063,35,0
685,734222538,HEALTHCARE,44073.77,5,28722.07,853,0.2,0.278,3,0
686,143090206,HEALTHCARE,55972.6,10,40965.32,1085,0.2,0.149,28,0
687,713738872,TOURISM,60490.03,9,54234.92,244,0.45,0.154,33,0
688,240504911,RETAIL,15575.6,12,6855.13,65,0.35,0.681,19,0
689,797241742,CONSTRUCTION,46978.64,8,33330.6,146,0.55,0.564,5,0
690,010211334,CONSTRUCTION,31723.24,5,16935.89,517,0.55,0.498,21,0
691,759348755,TECH,36405.16,2,30334.32,879,0.15,0.589,102,0
692,799632386,AGRICULTURE,46468.94,5,49524.64,1823,0.4,0.545,31,0
693,244175396,HEALTHCARE,54701.72,7,35948.25,1356,0.2,0.752,40,0
694,735810790,FINANCE,56438.21,6,46899.67,283,0.3,0.736,48,0
695,770214745,CONSTRUCTION,31626.93,6,43462.71,977,0.55,0.727,40,0
696,234799318,FINANCE,77342.64,1,67487.07,1329,0.3,0.268,35,0
697,678367606,RETAIL,81360.89,7,58303.81,664,0.35,0.276,5,0
698,286308253,TOURISM,0,11,0,1528,0.45,0.414,39,0
699,704049222,AGRICULTURE,10044.59,0,4050.97,718,0.4,0.263,4,0
700,064064627,RETAIL,98007.09,12,97714.89,1755,0.35,0.755,27,0
701,313758780,TOURISM,5562.61,6,3510.79,833,0.45,0.211,0,0
702,129785529,HEALTHCARE,19085.09,10,17091.94,720,0.2,0.482,7,0
